X--Trace 1::[transient: TIME],Y--Trace 1::[Sum: V(4)],,X--Trace 2::[transient: TIME],Y--Trace 2::[2ndOrderFilter: V(17)],,X--Trace 3::[transient: TIME],Y--Trace 3::[Noise: V(1)],,X--Trace 4::[transient: TIME],Y--Trace 4::[4thOrderFilter: V(5)],,X--Trace 5::[transient: TIME],Y--Trace 5::[Clean: V(2)]
0.0005006856713300822,0.09292945685953138,,0.0005006856713300822,-2.0362807197939764e-11,,0.0005006856713300822,-0.10441376589476595,,0.0005006856713300822,-0.000008967736602292868,,0.0005006856713300822,-0.06461800284663519
0.0005006883395588584,0.10524670651543436,,0.0005006883395588584,-2.0359163130685576e-11,,0.0005006883395588584,-0.007502309035635475,,0.0005006883395588584,-0.00000895906313780366,,0.0005006883395588584,-0.0648694189152477
0.0005006914289830402,0.0739867247069496,,0.0005006914289830402,-2.035438353864589e-11,,0.0005006914289830402,0.05622053238734927,,0.0005006914289830402,-0.000008949410762897976,,0.0005006914289830402,-0.06516052190063722
0.000500693821287607,0.06847502916994767,,0.000500693821287607,-2.035061631904804e-11,,0.000500693821287607,-0.04737102888298602,,0.000500693821287607,-0.000008942046699776226,,0.000500693821287607,-0.06538593791929549
0.0005006961183309308,0.07648939136282218,,0.0005006961183309308,-2.034743926673128e-11,,0.0005006961183309308,0.000512622738451251,,0.0005006961183309308,-0.000008934796894168945,,0.0005006961183309308,-0.06560237755514489
0.0005006984051444134,0.06528212738520371,,0.0005006984051444134,-2.0344053898718124e-11,,0.0005006984051444134,0.03674829298624857,,0.0005006984051444134,-0.000008927566493495062,,0.0005006984051444134,-0.06581785294162205
0.000500700957706575,0.06391517828211947,,0.000500700957706575,-2.0340422139673223e-11,,0.000500700957706575,-0.02975554283397018,,0.000500700957706575,-0.000008919583954193598,,0.000500700957706575,-0.06605836814097658
0.000500703317422329,0.07475948416123912,,0.000500703317422329,-2.0337506681663464e-11,,0.000500703317422329,-0.020640971035687516,,0.000500703317422329,-0.000008912105243546346,,0.000500703317422329,-0.06628071200748634
0.0005007061841260347,0.0729759785792437,,0.0005007061841260347,-2.0333165264836356e-11,,0.0005007061841260347,0.012075943199469714,,0.0005007061841260347,-0.000008902991919742084,,0.0005007061841260347,-0.06655082624829751
0.0005007090887897849,0.07003747244387451,,0.0005007090887897849,-2.0328978517112154e-11,,0.0005007090887897849,-0.012260625159687968,,0.0005007090887897849,-0.000008893857934240014,,0.0005007090887897849,-0.06682451671161474
0.0005007133508500024,0.07401521821432536,,0.0005007133508500024,-2.0323644639774622e-11,,0.0005007133508500024,-0.006676919327661742,,0.0005007133508500024,-0.000008880404492267615,,0.0005007133508500024,-0.06722610615820351
0.0005007177977885229,0.08931864411329649,,0.0005007177977885229,-2.0316599030823433e-11,,0.0005007177977885229,-0.05522124134076648,,0.0005007177977885229,-0.00000886625391866784,,0.0005007177977885229,-0.06764511434012947
0.0005007209059450443,0.09617686757840595,,0.0005007209059450443,-2.0312055977115018e-11,,0.0005007209059450443,-0.036197071678933906,,0.0005007209059450443,-0.000008856365400564286,,0.0005007209059450443,-0.06793797638973068
0.0005007258997210723,0.09761765102104134,,0.0005007258997210723,-2.0305191510341824e-11,,0.0005007258997210723,-0.02462889080620076,,0.0005007258997210723,-0.000008840557011071273,,0.0005007258997210723,-0.06840850715386487
0.0005007358872731282,0.08855742678899989,,0.0005007358872731282,-2.0291100701873998e-11,,0.0005007358872731282,-0.015042680127856695,,0.0005007358872731282,-0.000008809112813078957,,0.0005007358872731282,-0.06934956361940371
0.0005007456702280856,0.10749352016355732,,0.0005007456702280856,-2.027759747439127e-11,,0.0005007456702280856,-0.06014776609062675,,0.0005007456702280856,-0.00000877813319800855,,0.0005007456702280856,-0.07027133572736224
0.0005007557867287362,0.1380287488364422,,0.0005007557867287362,-2.026399509570666e-11,,0.0005007557867287362,-0.07294194673212946,,0.0005007557867287362,-0.000008745920812251728,,0.0005007557867287362,-0.07122452828167088
0.0005007658610833216,0.11263192779480315,,0.0005007658610833216,-2.0250139053471298e-11,,0.0005007658610833216,-0.009893563275300402,,0.0005007658610833216,-0.000008714289013564332,,0.0005007658610833216,-0.07217374261835029
0.0005007761117501967,0.09476600189303969,,0.0005007761117501967,-2.023614069485125e-11,,0.0005007761117501967,-0.03552176098426243,,0.0005007761117501967,-0.00000868220897682017,,0.0005007761117501967,-0.07313956182925264
0.0005007855631856547,0.09153136496088966,,0.0005007855631856547,-2.022302837566772e-11,,0.0005007855631856547,-0.00020281948140227275,,0.0005007855631856547,-0.000008652406665690263,,0.0005007855631856547,-0.07403007062991718
0.0005007983985503395,0.09558267095074095,,0.0005007983985503395,-2.0204256563429286e-11,,0.0005007983985503395,-0.023764808500096175,,0.0005007983985503395,-0.000008611896096494534,,0.0005007983985503395,-0.0752394008262916
0.0005008122882935136,0.1337292118765723,,0.0005008122882935136,-2.018429862366447e-11,,0.0005008122882935136,-0.07766299698243825,,0.0005008122882935136,-0.000008567765864967935,,0.0005008122882935136,-0.07654805930784117
0.0005008237779853443,0.12341964150498183,,0.0005008237779853443,-2.0168407396983477e-11,,0.0005008237779853443,-0.016518830229370313,,0.0005008237779853443,-0.000008531512205783518,,0.0005008237779853443,-0.07763057967038309
0.000500836384893836,0.06544122150997608,,0.000500836384893836,-2.0151130719141773e-11,,0.000500836384893836,0.028425422467433712,,0.000500836384893836,-0.000008492252240976559,,0.000500836384893836,-0.07881834880972592
0.0005008434248788374,0.09319290790356369,,0.0005008434248788374,-2.0141715451902607e-11,,0.0005008434248788374,-0.06709250997919822,,0.0005008434248788374,-0.000008469931587119039,,0.0005008434248788374,-0.0794816207974449
0.0005008471836625236,0.10356726275357872,,0.0005008471836625236,-2.0136298413717346e-11,,0.0005008471836625236,-0.03476381563261229,,0.0005008471836625236,-0.000008457916933219732,,0.0005008471836625236,-0.07983575290610587
0.000500852486444072,0.10021713041457782,,0.000500852486444072,-2.0128522397284016e-11,,0.000500852486444072,-0.005857718411519587,,0.000500852486444072,-0.00000844112202782504,,0.000500852486444072,-0.08033535018229343
0.000500859387994611,0.0731651259638519,,0.000500859387994611,-2.0117897448570377e-11,,0.000500859387994611,0.03164490005330922,,0.000500859387994611,-0.000008419531767166786,,0.000500859387994611,-0.08098557084505503
0.0005008650248698449,0.11272497743538401,,0.0005008650248698449,-2.0109610266851325e-11,,0.0005008650248698449,-0.1233804797974815,,0.0005008650248698449,-0.00000840156476719183,,0.0005008650248698449,-0.08151663893549135
0.000500870144210503,0.13393468744617334,,0.000500870144210503,-2.0103148178857795e-11,,0.000500870144210503,0.0011757747586480514,,0.000500870144210503,-0.000008385051683620323,,0.000500870144210503,-0.08199894621942794
0.0005008759232028732,0.14148954090921184,,0.0005008759232028732,-2.0094508458240918e-11,,0.0005008759232028732,-0.12532902925811035,,0.0005008759232028732,-0.000008366731108542069,,0.0005008759232028732,-0.08254339857180182
0.0005008797740755877,0.09973783596105476,,0.0005008797740755877,-2.008898898904956e-11,,0.0005008797740755877,0.05984297590426313,,0.0005008797740755877,-0.000008354803534859837,,0.0005008797740755877,-0.08290619676407521
0.0005008820223742531,0.08785103184966285,,0.0005008820223742531,-2.0085713821412507e-11,,0.0005008820223742531,-0.0024772504715434647,,0.0005008820223742531,-0.000008347860354292632,,0.0005008820223742531,-0.08311801278420661
0.0005008850450455126,0.07606431078138912,,0.0005008850450455126,-2.008152408485314e-11,,0.0005008850450455126,0.028804418856126023,,0.0005008850450455126,-0.000008338452763923172,,0.0005008850450455126,-0.08340278310253162
0.000500887837030762,0.06144987767219411,,0.000500887837030762,-2.0077679104692587e-11,,0.000500887837030762,0.05078736277389549,,0.000500887837030762,-0.000008329743138234076,,0.000500887837030762,-0.08366581948341853
0.0005008908033240053,0.04300669773253321,,0.0005008908033240053,-2.0073236558722552e-11,,0.0005008908033240053,0.07236552328275513,,0.0005008908033240053,-0.000008320516358483764,,0.0005008908033240053,-0.08394527693058762
0.0005008927947278518,0.042217456130427745,,0.0005008927947278518,-2.0070259922368514e-11,,0.0005008927947278518,0.03208122874693028,,0.0005008927947278518,-0.000008314283333819887,,0.0005008927947278518,-0.0841328886657921
0.000500894762338629,0.05046618866967593,,0.000500894762338629,-2.0067636988616458e-11,,0.000500894762338629,0.0026501599460513584,,0.000500894762338629,-0.000008308051030609313,,0.000500894762338629,-0.08431825851364327
0.0005008986975601832,0.07881094013406914,,0.0005008986975601832,-2.0061794139967356e-11,,0.0005008986975601832,-0.03245180134147271,,0.0005008986975601832,-0.00000829539823655431,,0.0005008986975601832,-0.08468899724210532
0.0005009032358225601,0.09770041336430582,,0.0005009032358225601,-2.0055490088601798e-11,,0.0005009032358225601,-0.01414434687247222,,0.0005009032358225601,-0.00000828080051144372,,0.0005009032358225601,-0.08511654706974699
0.0005009079008408346,0.08542788132087716,,0.0005009079008408346,-2.004895349646373e-11,,0.0005009079008408346,0.02725556112311022,,0.0005009079008408346,-0.000008266070245807205,,0.0005009079008408346,-0.08555603677068926
0.0005009126470699462,0.05409537440981552,,0.0005009126470699462,-2.0042008675658532e-11,,0.0005009126470699462,0.06851462581687616,,0.0005009126470699462,-0.00000825130894425358,,0.0005009126470699462,-0.08600317542954176
0.0005009164548766144,0.05435117196764074,,0.0005009164548766144,-2.0036593065504646e-11,,0.0005009164548766144,-0.005868323708084281,,0.0005009164548766144,-0.000008239369417821337,,0.0005009164548766144,-0.08636190463706404
0.0005009200806727129,0.08086098915380165,,0.0005009200806727129,-2.0031590280640702e-11,,0.0005009200806727129,-0.026753850421702922,,0.0005009200806727129,-0.000008227727459942278,,0.0005009200806727129,-0.08670348568379327
0.0005009234637903887,0.0998983459578576,,0.0005009234637903887,-2.0027093845137543e-11,,0.0005009234637903887,-0.034453485320941495,,0.0005009234637903887,-0.000008216796006821414,,0.0005009234637903887,-0.08702220333014077
0.0005009281814399453,0.0741788540302395,,0.0005009281814399453,-2.002004920471559e-11,,0.0005009281814399453,0.08809566217154298,,0.0005009281814399453,-0.000008201930504340836,,0.0005009281814399453,-0.08746664326754128
0.0005009311903185246,0.04473068205234999,,0.0005009311903185246,-2.0015896855290544e-11,,0.0005009311903185246,0.0620169317808321,,0.0005009311903185246,-0.000008192670998004486,,0.0005009311903185246,-0.08775010244787057
0.0005009335848766469,0.0513998533094617,,0.0005009335848766469,-2.0012194302674515e-11,,0.0005009335848766469,-0.010159884015290131,,0.0005009335848766469,-0.000008185191134461911,,0.0005009335848766469,-0.08797568742219725
0.0005009361073856543,0.07768827531996475,,0.0005009361073856543,-2.000833360041779e-11,,0.0005009361073856543,-0.043348154234604926,,0.0005009361073856543,-0.000008177052758476788,,0.0005009361073856543,-0.08821332577180972
0.0005009382971415402,0.11285891934610079,,0.0005009382971415402,-2.0005397728649303e-11,,0.0005009382971415402,-0.1261792366645531,,0.0005009382971415402,-0.000008169850976062204,,0.0005009382971415402,-0.08841961595365347
0.0005009402464329016,0.12600349199943042,,0.0005009402464329016,-2.0002616543069967e-11,,0.0005009402464329016,-0.047493985886307565,,0.0005009402464329016,-0.000008163476835387091,,0.0005009402464329016,-0.08860325235857582
0.0005009422107200613,0.12749621281146456,,0.0005009422107200613,-1.9999942630838503e-11,,0.0005009422107200613,-0.03032428855783231,,0.0005009422107200613,-0.000008157153501285284,,0.0005009422107200613,-0.08878830113281211
0.0005009461392943808,0.12532159361421025,,0.0005009461392943808,-1.9994479530842752e-11,,0.0005009461392943808,-0.039305087895058044,,0.0005009461392943808,-0.000008144709400992061,,0.0005009461392943808,-0.08915839766625398
0.0005009502237874625,0.1188541959013694,,0.0005009502237874625,-1.9988632419910624e-11,,0.0005009502237874625,-0.010731445917283358,,0.0005009502237874625,-0.000008131840275740932,,0.0005009502237874625,-0.08954318129254976
0.0005009583927736261,0.08625436892097726,,0.0005009583927736261,-1.997671111509095e-11,,0.0005009583927736261,0.02397147307045852,,0.0005009583927736261,-0.000008106244927819932,,0.0005009583927736261,-0.0903127441156955
0.0005009665573647326,0.063475584784506,,0.0005009665573647326,-1.996515101544112e-11,,0.0005009665573647326,0.03454973315034653,,0.0005009665573647326,-0.000008080673166428227,,0.0005009665573647326,-0.09108188695722429
0.0005009747624032425,0.0967226751919934,,0.0005009747624032425,-1.9953405954169678e-11,,0.0005009747624032425,-0.051102318209229995,,0.0005009747624032425,-0.000008054503230167226,,0.0005009747624032425,-0.09185483409710427
0.000500980720273902,0.13245697297751752,,0.000500980720273902,-1.994534220423082e-11,,0.000500980720273902,-0.05147369754212611,,0.000500980720273902,-0.00000803530552708531,,0.000500980720273902,-0.09241608529920928
0.000500987380181816,0.13471084303189243,,0.000500987380181816,-1.9936266328707294e-11,,0.000500987380181816,-0.03340863208581547,,0.000500987380181816,-0.00000801412693426093,,0.000500987380181816,-0.0930434669088604
0.000500995174244892,0.13020125416210424,,0.000500995174244892,-1.9925016216831666e-11,,0.000500995174244892,-0.039150601094071424,,0.000500995174244892,-0.000007989559010726398,,0.000500995174244892,-0.09377768387392685
0.0005010039430930986,0.10040158558653861,,0.0005010039430930986,-1.9913703302730485e-11,,0.0005010039430930986,0.029842472831901657,,0.0005010039430930986,-0.000007962038523200608,,0.0005010039430930986,-0.09460372090388437
0.0005010083295292363,0.11317147427570663,,0.0005010083295292363,-1.990744509139837e-11,,0.0005010083295292363,-0.04265585539710683,,0.0005010083295292363,-0.00000794815177043026,,0.0005010083295292363,-0.09501692626511304
0.0005010134275598788,0.1458092433922984,,0.0005010134275598788,-1.9900752445682043e-11,,0.0005010134275598788,-0.08942941360974249,,0.0005010134275598788,-0.000007931807808277212,,0.0005010134275598788,-0.09549716206016515
0.0005010170936986426,0.1431424869487378,,0.0005010170936986426,-1.989577220397795e-11,,0.0005010170936986426,-0.02047025648062453,,0.0005010170936986426,-0.000007920142839698484,,0.0005010170936986426,-0.09584251175923436
0.0005010212310801968,0.10943010162833955,,0.0005010212310801968,-1.9889545521528236e-11,,0.0005010212310801968,0.038752579154369145,,0.0005010212310801968,-0.000007907266938990976,,0.0005010212310801968,-0.0962322509283277
0.0005010235535842667,0.10144316389216773,,0.0005010235535842667,-1.9886936035205076e-11,,0.0005010235535842667,0.00298114002283413,,0.0005010235535842667,-0.000007900061570848232,,0.0005010235535842667,-0.09645102887967066
0.0005010265353688249,0.10355012017938613,,0.0005010265353688249,-1.9882583874334132e-11,,0.0005010265353688249,-0.021596190418125855,,0.0005010265353688249,-0.000007890702260360145,,0.0005010265353688249,-0.09673190975160953
0.0005010308201361233,0.12730758185657684,,0.0005010308201361233,-1.9876511072108483e-11,,0.0005010308201361233,-0.06905525328713266,,0.0005010308201361233,-0.000007877014140151667,,0.0005010308201361233,-0.09713552869783058
0.0005010327399719164,0.13065567877530598,,0.0005010327399719164,-1.9874032008689228e-11,,0.0005010327399719164,-0.03565555132146717,,0.0005010327399719164,-0.000007870875164028145,,0.0005010327399719164,-0.09731637391091635
0.0005010365796435029,0.1284243790795037,,0.0005010365796435029,-1.9868690534379366e-11,,0.0005010365796435029,-0.02123298442699316,,0.0005010365796435029,-0.000007858704383588719,,0.0005010365796435029,-0.09767806327439887
0.0005010441513960855,0.12096357770009539,,0.0005010441513960855,-1.9858257878436903e-11,,0.0005010441513960855,-0.022625823055442387,,0.0005010441513960855,-0.000007834860179391118,,0.0005010441513960855,-0.09839130301366181
0.000501051410272502,0.08738833864715742,,0.000501051410272502,-1.9848657173398028e-11,,0.000501051410272502,0.05654661485086364,,0.000501051410272502,-0.000007812157983192096,,0.000501051410272502,-0.09907506539129066
0.0005010554237895839,0.08418706127097558,,0.0005010554237895839,-1.9842983561680325e-11,,0.0005010554237895839,0.012246303385962352,,0.0005010554237895839,-0.000007799563421397305,,0.0005010554237895839,-0.09945312334204243
0.0005010600924009883,0.07929309504045587,,0.0005010600924009883,-1.9836156317942052e-11,,0.0005010600924009883,0.028665888011044707,,0.0005010600924009883,-0.000007784859832421399,,0.0005010600924009883,-0.09989288668144025
0.0005010655140602206,0.0689726303923774,,0.0005010655140602206,-1.982862744285284e-11,,0.0005010655140602206,0.042495684945900995,,0.0005010655140602206,-0.000007767793731307082,,0.0005010655140602206,-0.10040358122624729
0.0005010714644145866,0.0765041203585953,,0.0005010714644145866,-1.9819688381639437e-11,,0.0005010714644145866,0.0010003049499309347,,0.0005010714644145866,-0.000007748960832585012,,0.0005010714644145866,-0.10096407298785107
0.000501078359991946,0.12297678508465516,,0.000501078359991946,-1.9809787818983066e-11,,0.000501078359991946,-0.06299356832656926,,0.000501078359991946,-0.000007726786981740207,,0.000501078359991946,-0.10161359531792905
0.0005010811329710549,0.09945024547216573,,0.0005010811329710549,-1.9806065045559768e-11,,0.0005010811329710549,0.06517790889223737,,0.0005010811329710549,-0.000007718056482791127,,0.0005010811329710549,-0.10187479209660011
0.000501083597893097,0.10207591160803123,,0.000501083597893097,-1.9802577556792803e-11,,0.000501083597893097,-0.04194474794039594,,0.000501083597893097,-0.000007710300223883513,,0.000501083597893097,-0.1021069712339504
0.0005010859716238252,0.0841412895255551,,0.0005010859716238252,-1.979904036805002e-11,,0.0005010859716238252,0.13516701385814972,,0.0005010859716238252,-0.000007702860459552248,,0.0005010859716238252,-0.10233056018192954
0.0005010878833356623,0.06519042047544478,,0.0005010878833356623,-1.979663356129249e-11,,0.0005010878833356623,0.08893495089129937,,0.0005010878833356623,-0.000007696947804831522,,0.0005010878833356623,-0.1025106297456541
0.000501089362719665,0.0786554405454818,,0.000501089362719665,-1.979427684519149e-11,,0.000501089362719665,-0.07906171922432706,,0.000501089362719665,-0.000007692311022989229,,0.000501089362719665,-0.10264997686987541
0.0005010907559760651,0.100820555483159,,0.0005010907559760651,-1.979220532361476e-11,,0.0005010907559760651,-0.04719712005543103,,0.0005010907559760651,-0.00000768782090264312,,0.0005010907559760651,-0.10278121120280759
0.0005010918836013307,0.09532673428705114,,0.0005010918836013307,-1.9790773136061224e-11,,0.0005010918836013307,0.07805205372684869,,0.0005010918836013307,-0.000007684179584135502,,0.0005010918836013307,-0.10288742492532699
0.0005010929184716549,0.10044087229900135,,0.0005010929184716549,-1.9789356985620707e-11,,0.0005010929184716549,-0.06959348945877983,,0.0005010929184716549,-0.000007680855133828065,,0.0005010929184716549,-0.10298490172429539
0.0005010939248356367,0.11543489711673074,,0.0005010939248356367,-1.978805576463388e-11,,0.0005010939248356367,-0.08390695075299591,,0.0005010939248356367,-0.00000767761463069426,,0.0005010939248356367,-0.10307969334136563
0.0005010955222466245,0.11920191422565331,,0.0005010955222466245,-1.978595785854994e-11,,0.0005010955222466245,0.03527833996867408,,0.0005010955222466245,-0.000007672446386651234,,0.0005010955222466245,-0.10323015675269204
0.000501097065135668,0.10855972193019701,,0.000501097065135668,-1.978363322550265e-11,,0.000501097065135668,0.00933225471962203,,0.000501097065135668,-0.00000766754221721379,,0.000501097065135668,-0.10337548438361718
0.0005010992464450261,0.1080050465160522,,0.0005010992464450261,-1.9780336496178702e-11,,0.0005010992464450261,-0.016884931133779674,,0.0005010992464450261,-0.00000766070662413153,,0.0005010992464450261,-0.10358094561441035
0.0005011011519203943,0.11950947584708878,,0.0005011011519203943,-1.9777882736161445e-11,,0.0005011011519203943,-0.05930380033326532,,0.0005011011519203943,-0.000007654642508436349,,0.0005011011519203943,-0.1037604251754996
0.0005011029058332153,0.1283740563623016,,0.0005011029058332153,-1.9775387572988438e-11,,0.0005011029058332153,-0.04099161564066504,,0.0005011029058332153,-0.00000764901042593367,,0.0005011029058332153,-0.10392562850604506
0.0005011059076472676,0.1407328654674907,,0.0005011059076472676,-1.9770790867074943e-11,,0.0005011059076472676,-0.05976643797855539,,0.0005011059076472676,-0.000007639369754429031,,0.0005011059076472676,-0.10420837254475913
0.0005011119112753722,0.15529836261628274,,0.0005011119112753722,-1.9762088905735947e-11,,0.0005011119112753722,-0.05056418734209187,,0.0005011119112753722,-0.000007620214810004082,,0.0005011119112753722,-0.1047738578393491
0.0005011239185315813,0.14432200088436306,,0.0005011239185315813,-1.9744747952943093e-11,,0.0005011239185315813,-0.029541383625870353,,0.0005011239185315813,-0.000007582277496726535,,0.0005011239185315813,-0.10590481722688669
0.0005011347968166687,0.11659133342895511,,0.0005011347968166687,-1.9728936878382626e-11,,0.0005011347968166687,0.0060654811964222155,,0.0005011347968166687,-0.000007548133785854375,,0.0005011347968166687,-0.10692942620106385
0.0005011411977977453,0.13772512958169247,,0.0005011411977977453,-1.971956051856957e-11,,0.0005011411977977453,-0.056717367155802195,,0.0005011411977977453,-0.000007527774143118003,,0.0005011411977977453,-0.10753231895448878
0.0005011481459884447,0.14937626075416333,,0.0005011481459884447,-1.971004888632429e-11,,0.0005011481459884447,-0.04075183988389565,,0.0005011481459884447,-0.000007505665077482488,,0.0005011481459884447,-0.10818674712134324
0.0005011547408438476,0.13204900081652676,,0.0005011547408438476,-1.970057222182253e-11,,0.0005011547408438476,0.0017770701024530774,,0.0005011547408438476,-0.000007484898630028723,,0.0005011547408438476,-0.10880789098322
0.0005011617731489647,0.132577813756858,,0.0005011617731489647,-1.9689950888602853e-11,,0.0005011617731489647,-0.04908589175368669,,0.0005011617731489647,-0.0000074627461290940915,,0.0005011617731489647,-0.10947023139146159
0.0005011664726410973,0.10066582084055793,,0.0005011664726410973,-1.9683966198198684e-11,,0.0005011664726410973,0.05564594302099235,,0.0005011664726410973,-0.000007448069235816783,,0.0005011664726410973,-0.10991285191983752
0.0005011699544023943,0.0822606959356909,,0.0005011699544023943,-1.9678894178066005e-11,,0.0005011699544023943,0.044748598738704654,,0.0005011699544023943,-0.000007437232696230862,,0.0005011699544023943,-0.11024077921989336
0.0005011746113548649,0.04692386129460981,,0.0005011746113548649,-1.9672173650539685e-11,,0.0005011746113548649,0.11097279888482255,,0.0005011746113548649,-0.0000074227914968533696,,0.0005011746113548649,-0.11067938903211043
0.0005011767661847354,0.042766283348049314,,0.0005011767661847354,-1.9669220260978414e-11,,0.0005011767661847354,0.05935133464515609,,0.0005011767661847354,-0.000007416069695231597,,0.0005011767661847354,-0.1108823384502163
0.0005011795281824888,0.06925571389942582,,0.0005011795281824888,-1.9665029114903285e-11,,0.0005011795281824888,-0.03798926194448975,,0.0005011795281824888,-0.000007407239408892234,,0.0005011795281824888,-0.11114247232111932
0.0005011820268304349,0.1058370910467148,,0.0005011820268304349,-1.9661103407566244e-11,,0.0005011820268304349,-0.05555564948325421,,0.0005011820268304349,-0.000007399047154893329,,0.0005011820268304349,-0.11137780233554986
0.0005011848614389979,0.12312155808176903,,0.0005011848614389979,-1.9657133850657012e-11,,0.0005011848614389979,-0.008476702482187319,,0.0005011848614389979,-0.0000073897851056721745,,0.0005011848614389979,-0.11164477327828264
0.0005011882645126309,0.11159464806117438,,0.0005011882645126309,-1.9652449974875614e-11,,0.0005011882645126309,0.03028875559797864,,0.0005011882645126309,-0.000007378993373729794,,0.0005011882645126309,-0.1119652825973479
0.0005011915549314454,0.08362811252258791,,0.0005011915549314454,-1.9647509269215192e-11,,0.0005011915549314454,0.08091976602826999,,0.0005011915549314454,-0.0000073687863134958305,,0.0005011915549314454,-0.11227518060906214
0.0005011933866856805,0.07441222116835253,,0.0005011933866856805,-1.964509680594517e-11,,0.0005011933866856805,0.055871349194885844,,0.0005011933866856805,-0.0000073631003272097125,,0.0005011933866856805,-0.11244769824817602
0.0005011962847268349,0.08314473930551694,,0.0005011962847268349,-1.964079439424413e-11,,0.0005011962847268349,-0.011740008282124355,,0.0005011962847268349,-0.000007353957612240792,,0.0005011962847268349,-0.11272063978954122
0.0005011992615604502,0.11207202956104875,,0.0005011992615604502,-1.9636471843077455e-11,,0.0005011992615604502,-0.05160410908448469,,0.0005011992615604502,-0.000007344343530994612,,0.0005011992615604502,-0.11300100114150337
0.0005012022788696162,0.1283290050256913,,0.0005012022788696162,-1.9631709838604893e-11,,0.0005012022788696162,-0.013915242088002046,,0.0005012022788696162,-0.000007334554872067549,,0.0005012022788696162,-0.1132851735152545
0.0005012064049341184,0.1257670200022349,,0.0005012064049341184,-1.9625520470682894e-11,,0.0005012064049341184,-0.007207797574253888,,0.0005012064049341184,-0.000007321424222276359,,0.0005012064049341184,-0.11367376762548981
0.0005012110581644113,0.1473970913027068,,0.0005012110581644113,-1.9619104106573413e-11,,0.0005012110581644113,-0.08338514350373112,,0.0005012110581644113,-0.00000730659984352368,,0.0005012110581644113,-0.11411200809109795
0.0005012137263816831,0.12768050310135792,,0.0005012137263816831,-1.961522729266477e-11,,0.0005012137263816831,0.04441973717237315,,0.0005012137263816831,-0.000007298185209360928,,0.0005012137263816831,-0.11436329925656652
0.0005012166885911432,0.10570700965884812,,0.0005012166885911432,-1.9610346487678835e-11,,0.0005012166885911432,0.03767128336558936,,0.0005012166885911432,-0.000007288957966494946,,0.0005012166885911432,-0.11464227749560035
0.0005012198730479406,0.09491504386846647,,0.0005012198730479406,-1.9606109955738742e-11,,0.0005012198730479406,0.0237246148473134,,0.0005012198730479406,-0.000007279036523031229,,0.0005012198730479406,-0.11494218568276793
0.0005012245547038028,0.09967191485744943,,0.0005012245547038028,-1.9599439444263877e-11,,0.0005012245547038028,0.0020929590746462845,,0.0005012245547038028,-0.000007264213760426525,,0.0005012245547038028,-0.11538309612914575
0.0005012319926909878,0.11996946119339111,,0.0005012319926909878,-1.958869530337677e-11,,0.0005012319926909878,-0.016587634027490902,,0.0005012319926909878,-0.000007240461323218074,,0.0005012319926909878,-0.11608358807006766
0.0005012390372995434,0.09451379904326203,,0.0005012390372995434,-1.957946310113333e-11,,0.0005012390372995434,0.0700577983270083,,0.0005012390372995434,-0.000007218251867782297,,0.0005012390372995434,-0.11674702670355312
0.0005012459127097679,0.06057003021650553,,0.0005012459127097679,-1.9569846791232938e-11,,0.0005012459127097679,0.05639189516730002,,0.0005012459127097679,-0.000007196807729211226,,0.0005012459127097679,-0.1173945252674323
0.0005012514416554862,0.11967684189799654,,0.0005012514416554862,-1.9562127116718107e-11,,0.0005012514416554862,-0.10503423105850468,,0.0005012514416554862,-0.00000717898679403969,,0.0005012514416554862,-0.11791521523186788
0.0005012560252435623,0.1657997929628093,,0.0005012560252435623,-1.9555217587434778e-11,,0.0005012560252435623,-0.04047419244967211,,0.0005012560252435623,-0.000007163912306270032,,0.0005012560252435623,-0.11834687318715635
0.0005012608346095788,0.11148932643683544,,0.0005012608346095788,-1.9548404415362214e-11,,0.0005012608346095788,0.10987903978272363,,0.0005012608346095788,-0.000007148855686491188,,0.0005012608346095788,-0.11879979107006472
0.0005012640579620418,0.0861736097514707,,0.0005012640579620418,-1.954382327052922e-11,,0.0005012640579620418,0.0048189284807107855,,0.0005012640579620418,-0.000007139030907754308,,0.0005012640579620418,-0.1191033459816905
0.0005012677200209261,0.10088786888468912,,0.0005012677200209261,-1.9538274731259757e-11,,0.0005012677200209261,0.00806710996538182,,0.0005012677200209261,-0.000007127436136963439,,0.0005012677200209261,-0.11944821400222652
0.000501269698194965,0.08404320363045276,,0.000501269698194965,-1.9535733728053308e-11,,0.000501269698194965,0.09862627437942936,,0.000501269698194965,-0.0000071211875708276995,,0.000501269698194965,-0.11963450444135722
0.0005012711327389494,0.0851679873827328,,0.0005012711327389494,-1.9533808857327375e-11,,0.0005012711327389494,-0.00440092643378099,,0.0005012711327389494,-0.000007116663554992959,,0.0005012711327389494,-0.11976959935812798
0.000501272926132719,0.09410062003100755,,0.000501272926132719,-1.953126760607262e-11,,0.000501272926132719,0.017338188420627797,,0.000501272926132719,-0.000007110964118665311,,0.000501272926132719,-0.11993848779502003
0.0005012765129202584,0.12488231031637198,,0.0005012765129202584,-1.952598795107275e-11,,0.0005012765129202584,-0.07947269125349356,,0.0005012765129202584,-0.00000709937001629913,,0.0005012765129202584,-0.12027626352610302
